STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS,WT01,WT02,WT03,WT05,WT06,WT07,WT08,WT09,WT11
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/12/19,,81,50,66,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/13/19,,88,50,68,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/14/19,,94,50,70,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/15/19,,91,57,66,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/16/19,,90,59,64,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/17/19,,92,56,69,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/18/19,,85,54,65,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/19/19,,92,51,71,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/20/19,,91,55,63,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/21/19,,88,51,59,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/22/19,,77,43,57,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/23/19,,83,47,69,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/24/19,,88,57,57,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/25/19,,88,51,66,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/26/19,,90,56,70,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/27/19,,79,59,65,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/28/19,,75,51,55,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/29/19,,90,49,68,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",9/30/19,,92,59,59,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/1/19,,72,56,57,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/2/19,,72,46,53,1,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/3/19,,69,48,49,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/4/19,,81,40,64,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/5/19,,74,43,49,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/6/19,,65,39,44,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/7/19,,78,31,47,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/8/19,,85,37,58,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/9/19,,86,43,43,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/10/19,,43,26,29,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/11/19,,55,17,32,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/12/19,,73,21,36,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/13/19,,75,28,41,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/14/19,,81,33,57,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/15/19,,64,39,41,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/16/19,,76,30,46,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/17/19,,83,36,66,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/18/19,,76,37,38,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/19/19,,70,26,45,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/20/19,,59,36,45,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/21/19,,57,31,39,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/22/19,,72,20,51,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/23/19,,61,32,32,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/24/19,,45,28,28,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/25/19,,59,24,36,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/26/19,,79,29,43,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/27/19,,43,27,27,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/28/19,,28,14,20,1,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/29/19,,27,13,14,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/30/19,,23,0,3,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",10/31/19,,37,-4,21,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/1/19,,42,15,33,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/2/19,,48,20,30,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/3/19,,64,23,34,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/4/19,,54,26,34,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/5/19,,59,26,33,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/6/19,,67,28,31,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/7/19,,47,27,27,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/8/19,,66,24,37,1,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/9/19,,75,30,38,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/10/19,,68,30,40,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/11/19,,40,17,17,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/12/19,,53,13,27,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/13/19,,67,23,30,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/14/19,,64,26,31,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/15/19,,56,25,37,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/16/19,,72,33,42,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/17/19,,56,26,37,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/18/19,,71,28,37,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/19/19,,68,25,37,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/20/19,,61,33,39,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/21/19,,39,29,29,1,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/22/19,,30,17,19,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/23/19,,47,11,27,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/24/19,,69,24,48,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/25/19,,50,31,31,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/26/19,,35,18,18,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/27/19,,31,13,26,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/28/19,,42,24,26,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/29/19,,58,24,40,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",11/30/19,,48,20,21,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/1/19,,42,15,23,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/2/19,,69,20,39,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/3/19,,64,25,31,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/4/19,,58,26,30,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/5/19,,56,28,37,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/6/19,,49,24,27,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/7/19,,70,21,40,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/8/19,,61,38,46,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/9/19,,47,18,18,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/10/19,,46,13,20,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/11/19,,49,15,44,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/12/19,,55,19,40,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/13/19,,61,26,31,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/14/19,,48,19,30,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/15/19,,31,26,26,1,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/16/19,,34,6,6,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/17/19,,41,-2,14,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/18/19,,51,10,22,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/19/19,,46,13,27,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/20/19,,50,18,23,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/21/19,,62,18,26,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/22/19,,59,21,35,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/23/19,,59,31,33,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/24/19,,60,33,34,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/25/19,,59,27,30,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/26/19,,53,22,30,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/27/19,,34,26,31,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/28/19,,34,27,27,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/29/19,,41,13,15,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/30/19,,40,8,13,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",12/31/19,,50,7,15,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/1/20,,61,13,43,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/2/20,,50,22,22,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/3/20,,54,13,24,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/4/20,,61,15,50,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/5/20,,51,23,23,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/6/20,,53,19,30,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/7/20,,62,18,36,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/8/20,,63,17,42,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/9/20,,50,25,25,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/10/20,,44,14,18,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/11/20,,44,7,20,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/12/20,,48,8,17,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/13/20,,54,11,21,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/14/20,,63,7,30,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/15/20,,47,20,21,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/16/20,,34,12,29,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/17/20,,58,12,34,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/18/20,,46,17,19,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/19/20,,49,6,18,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/20/20,,53,6,29,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/21/20,,41,25,32,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/22/20,,59,29,32,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/23/20,,48,17,18,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/24/20,,59,10,35,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/25/20,,59,26,37,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/26/20,,56,21,27,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/27/20,,49,16,33,1,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/28/20,,46,20,25,1,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/29/20,,45,20,26,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/30/20,,52,15,30,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",1/31/20,,59,9,23,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/1/20,,70,16,50,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/2/20,,79,35,46,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/3/20,,52,16,16,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/4/20,,22,3,3,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/5/20,,31,-7,12,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/6/20,,46,11,30,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/7/20,,33,16,21,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/8/20,,42,10,37,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/9/20,,37,25,30,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/10/20,,39,18,28,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/11/20,,34,14,14,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/12/20,,40,6,24,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/13/20,,27,10,16,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/14/20,,54,6,47,,,,,,,,,
USC00058992,"WEATHER FORECAST OFFICE PUEBLO, CO US",2/15/20,,,,,,,,,,,,,
